PESEL,First Name,Last Name,Power Consumption (kWh),House Size (m2),Lokalizacja
54031095519,Zofia,Kamiński,4706.62,82,Opolskie
51081866955,Michał,Nowak,4239.9,154,Lubuskie
60111838581,Piotr,Kamiński,1790.46,72,Warmińsko-Mazurskie
31042773450,Piotr,Wiśniewski,4019.38,287,Mazowieckie
30011083493,Tomasz,Dąbrowski,2297.32,237,Warmińsko-Mazurskie
93061492622,Piotr,Nowak,4909.31,157,Dolnośląskie
54092265939,Michał,Zieliński,4423.68,144,Małopolskie
31111345586,Agnieszka,Szymański,2161.08,216,Lubuskie
65091425709,Piotr,Zieliński,1188.37,238,Lubelskie
63021272768,Jan,Lewandowski,1937.67,274,Podkarpackie
46011619354,Agnieszka,Wiśniewski,4448.47,227,Dolnośląskie
76041633316,Katarzyna,Dąbrowski,3040.31,297,Podkarpackie
89011177468,Krzysztof,Sikora,4861.56,144,Warmińsko-Mazurskie
06241678347,Zofia,Lewandowski,4798.03,206,Podkarpackie
54102627115,Katarzyna,Sikora,4235.92,246,Podlaskie
95011587019,Krzysztof,Szymański,1312.33,63,Lubuskie
94042443585,Michał,Dąbrowski,1628.57,179,Pomorskie
79030157725,Piotr,Dąbrowski,4760.23,105,Zachodniopomorskie
61090859017,Zofia,Kowalski,3183.51,74,Dolnośląskie
45021840390,Jan,Sikora,2677.07,86,Małopolskie
02291551849,Krzysztof,Wiśniewski,3929.08,225,Kujawsko-Pomorskie
80100272842,Maria,Woźniak,4019.03,180,Dolnośląskie
31081815982,Tomasz,Sikora,4337.95,182,Zachodniopomorskie
29012454236,Anna,Dąbrowski,4637.54,183,Świętokrzyskie
37021943982,Katarzyna,Szymański,2907.82,84,Wielkopolskie
55100213911,Michał,Kowalski,2329.44,136,Pomorskie
93060542182,Jan,Woźniak,4472.75,248,Kujawsko-Pomorskie
63110120682,Anna,Woźniak,1969.59,137,Dolnośląskie
91081586857,Katarzyna,Sikora,2026.23,240,Śląskie
35120588899,Tomasz,Kamiński,4077.24,78,Warmińsko-Mazurskie
65061990363,Anna,Szymański,2490.77,148,Podlaskie
84012017962,Anna,Zieliński,4466.33,155,Wielkopolskie
36050729732,Agnieszka,Woźniak,4824.66,103,Łódzkie
87091743348,Anna,Lewandowski,1219.96,90,Pomorskie
99050882124,Zofia,Zieliński,3732.33,87,Mazowieckie
70122028093,Krzysztof,Lewandowski,3545.48,56,Zachodniopomorskie
45112087042,Jan,Woźniak,3263.29,82,Śląskie
72121242146,Katarzyna,Zieliński,3049.4,185,Opolskie
85022844351,Anna,Szymański,4778.8,103,Świętokrzyskie
40100725153,Agnieszka,Szymański,1877.41,86,Wielkopolskie
88081494004,Tomasz,Woźniak,4138.91,134,Świętokrzyskie
65030162092,Piotr,Lewandowski,2453.69,187,Zachodniopomorskie
86120855999,Piotr,Dąbrowski,4831.64,216,Mazowieckie
34081382603,Maria,Woźniak,1737.77,143,Kujawsko-Pomorskie
43012359827,Tomasz,Szymański,4740.94,292,Opolskie
61012425900,Krzysztof,Lewandowski,3810.03,68,Zachodniopomorskie
03262715329,Michał,Nowak,3360.45,254,Małopolskie
72062744112,Katarzyna,Sikora,3484.54,243,Dolnośląskie
73052679511,Piotr,Dąbrowski,4643.91,92,Zachodniopomorskie
85080191956,Krzysztof,Woźniak,2040.08,298,Podkarpackie
85051189018,Zofia,Sikora,1789.68,286,Lubelskie
54072566656,Agnieszka,Wiśniewski,1162.09,211,Dolnośląskie
88041680458,Piotr,Sikora,4461.29,162,Śląskie
54121554971,Anna,Woźniak,2038.23,63,Małopolskie
68042112622,Michał,Dąbrowski,1846.1,189,Wielkopolskie
04261964349,Piotr,Dąbrowski,1828.73,225,Świętokrzyskie
89082519558,Agnieszka,Szymański,2689.71,225,Śląskie
56071362080,Piotr,Lewandowski,4362.03,222,Pomorskie
56012068248,Krzysztof,Woźniak,3012.65,242,Kujawsko-Pomorskie
82080848772,Michał,Nowak,4394.42,192,Podlaskie
04301036551,Piotr,Kowalski,2757.67,227,Kujawsko-Pomorskie
67091497447,Tomasz,Zieliński,3406.78,80,Dolnośląskie
72010423906,Agnieszka,Dąbrowski,2674.59,269,Podlaskie
76102141143,Krzysztof,Szymański,3660.53,278,Opolskie
90062311222,Tomasz,Wiśniewski,3605.6,235,Zachodniopomorskie
84021620917,Maria,Zieliński,1439.99,171,Świętokrzyskie
84021280160,Piotr,Lewandowski,3957.58,126,Małopolskie
58120831149,Tomasz,Nowak,2648.66,51,Świętokrzyskie
05290549686,Michał,Zieliński,3523.01,141,Podlaskie
75091869900,Agnieszka,Wiśniewski,2060.73,231,Kujawsko-Pomorskie
82082819512,Zofia,Sikora,1206.21,203,Lubuskie
86031752903,Michał,Dąbrowski,4421.93,291,Mazowieckie
86070117824,Michał,Lewandowski,3687.83,172,Śląskie
46022836658,Anna,Szymański,1178.81,251,Świętokrzyskie
76011388282,Krzysztof,Dąbrowski,2043.74,123,Podkarpackie
78082654686,Michał,Szymański,2642.1,232,Pomorskie
99081311426,Michał,Nowak,3908.25,150,Kujawsko-Pomorskie
99032013872,Tomasz,Sikora,2032.37,288,Podkarpackie
40022077462,Krzysztof,Sikora,1451.31,73,Śląskie
67090737908,Agnieszka,Wiśniewski,4781.7,93,Podkarpackie
60012338964,Piotr,Sikora,3455.58,206,Świętokrzyskie
71091040642,Anna,Kowalski,3876.2,177,Łódzkie
42031335106,Michał,Woźniak,3416.19,249,Zachodniopomorskie
80101573386,Tomasz,Kowalski,4846.24,169,Warmińsko-Mazurskie
29110458471,Tomasz,Nowak,1089.9,297,Opolskie
92092439022,Piotr,Zieliński,1575.56,284,Śląskie
61011491595,Tomasz,Zieliński,3883.46,81,Małopolskie
96072669359,Tomasz,Sikora,4420.77,103,Kujawsko-Pomorskie
31061822805,Maria,Kowalski,1773.78,86,Kujawsko-Pomorskie
47022043222,Jan,Sikora,3555.29,249,Podlaskie
35051148737,Maria,Lewandowski,4286.35,173,Lubuskie
62041775105,Katarzyna,Zieliński,3707.73,264,Kujawsko-Pomorskie
65101536810,Tomasz,Zieliński,1973.41,251,Łódzkie
38112510485,Anna,Zieliński,1970.26,226,Świętokrzyskie
67082055894,Katarzyna,Szymański,4923.21,70,Podlaskie
48042430896,Zofia,Lewandowski,3157.22,300,Podlaskie
39071231321,Michał,Szymański,1815.13,269,Podkarpackie
80010514562,Anna,Kamiński,1113.67,164,Zachodniopomorskie
29072010399,Anna,Szymański,2670.35,94,Dolnośląskie
49082073238,Tomasz,Wiśniewski,2330.94,209,Pomorskie
40022310949,Katarzyna,Wiśniewski,3487.19,108,Pomorskie
32030614898,Jan,Lewandowski,1998.54,175,Dolnośląskie
45041830146,Krzysztof,Nowak,3203.27,156,Warmińsko-Mazurskie
46100173156,Piotr,Lewandowski,4535.31,208,Świętokrzyskie
41012611329,Jan,Kamiński,3695.63,279,Lubelskie
77052060591,Tomasz,Kowalski,3185.98,273,Łódzkie
83012791412,Anna,Kamiński,4247.17,117,Mazowieckie
44061350197,Piotr,Kowalski,1078.27,278,Kujawsko-Pomorskie
48110788977,Zofia,Kamiński,4403.3,64,Lubelskie
89100688392,Piotr,Woźniak,3497.04,281,Dolnośląskie
06310488941,Maria,Lewandowski,2791.82,108,Śląskie
47112182963,Anna,Sikora,2551.82,77,Łódzkie
96080555549,Agnieszka,Sikora,1405.52,206,Warmińsko-Mazurskie
90031428562,Piotr,Wiśniewski,1378.04,109,Wielkopolskie
55020357883,Katarzyna,Szymański,3016.99,94,Warmińsko-Mazurskie
01281219952,Jan,Nowak,4271.57,77,Świętokrzyskie
92092675710,Katarzyna,Kamiński,2934.95,109,Lubuskie
60031995087,Agnieszka,Nowak,3587.83,271,Opolskie
86070594847,Maria,Nowak,1076.11,158,Warmińsko-Mazurskie
63070668789,Agnieszka,Wiśniewski,4822.35,264,Podkarpackie
83071369229,Michał,Lewandowski,3338.55,74,Śląskie
52102175355,Agnieszka,Szymański,3295.66,297,Dolnośląskie
72010111450,Katarzyna,Lewandowski,4878.69,290,Śląskie
32060610095,Jan,Zieliński,1831.93,97,Pomorskie
56100532976,Krzysztof,Nowak,1959.51,126,Mazowieckie
47010952877,Piotr,Dąbrowski,3239.93,57,Lubuskie
74122830498,Katarzyna,Lewandowski,3902.96,289,Dolnośląskie
46122714687,Anna,Woźniak,2396.68,240,Wielkopolskie
87122026624,Katarzyna,Kowalski,1848.18,203,Warmińsko-Mazurskie
51020459631,Anna,Nowak,1421.69,249,Małopolskie
93091390626,Jan,Sikora,3408.46,105,Mazowieckie
76021537755,Zofia,Zieliński,1402.93,185,Małopolskie
75020579340,Michał,Wiśniewski,2538.96,156,Łódzkie
39060732570,Michał,Zieliński,1188.99,282,Kujawsko-Pomorskie
44021679564,Jan,Szymański,2754.23,77,Śląskie
67042423057,Agnieszka,Lewandowski,4130.7,283,Zachodniopomorskie
32062539244,Jan,Nowak,2220.88,189,Lubelskie
85052136613,Zofia,Zieliński,3638.2,71,Lubelskie
67112426074,Zofia,Lewandowski,2740.92,180,Opolskie
90010246691,Krzysztof,Dąbrowski,4140.89,52,Lubelskie
72122714983,Anna,Lewandowski,2173.63,149,Podkarpackie
32121571941,Krzysztof,Szymański,3536.34,115,Lubuskie
80101771708,Zofia,Lewandowski,3804.3,75,Małopolskie
70081687232,Zofia,Zieliński,1143.57,141,Łódzkie
33052437135,Katarzyna,Kamiński,4557.06,140,Lubelskie
04270733408,Tomasz,Szymański,2226.51,94,Pomorskie
77120499605,Agnieszka,Sikora,2399.79,61,Lubelskie
68111886894,Michał,Kamiński,3946.44,124,Śląskie
63061054887,Maria,Woźniak,4269.23,115,Łódzkie
53090367070,Anna,Wiśniewski,3921.08,76,Podlaskie
67042416002,Katarzyna,Kowalski,4991.01,287,Pomorskie
33041898323,Tomasz,Lewandowski,4989.17,144,Podkarpackie
97022626417,Maria,Lewandowski,1511.98,253,Lubuskie
77100292121,Piotr,Woźniak,1727.77,175,Kujawsko-Pomorskie
90031421275,Piotr,Sikora,4416.82,53,Podlaskie
81121962648,Krzysztof,Zieliński,2290.74,89,Wielkopolskie
91060861030,Zofia,Wiśniewski,3190.28,138,Kujawsko-Pomorskie
75021160950,Maria,Wiśniewski,3307.47,62,Dolnośląskie
91062484909,Katarzyna,Zieliński,3652.81,69,Zachodniopomorskie
57092385964,Michał,Sikora,4696.2,220,Mazowieckie
82120968871,Piotr,Wiśniewski,3399.11,139,Świętokrzyskie
89081372839,Anna,Nowak,2019.35,191,Dolnośląskie
91050480050,Zofia,Woźniak,3410.72,153,Lubuskie
04241969366,Michał,Woźniak,4260.09,102,Zachodniopomorskie
52091832073,Maria,Lewandowski,1874.33,84,Pomorskie
85040118726,Katarzyna,Kamiński,1546.47,232,Łódzkie
66110473804,Michał,Sikora,1839.75,197,Łódzkie
50100180481,Tomasz,Szymański,2249.09,261,Lubuskie
84021885969,Jan,Woźniak,4973.63,252,Pomorskie
98032886813,Krzysztof,Kamiński,4921.57,296,Świętokrzyskie
55072124477,Katarzyna,Nowak,3535.11,215,Podlaskie
57040871723,Michał,Szymański,2200.59,65,Lubelskie
33060467663,Agnieszka,Szymański,4114.45,153,Warmińsko-Mazurskie
48092742743,Maria,Nowak,2155.49,151,Śląskie
37110172031,Piotr,Dąbrowski,3327.14,124,Warmińsko-Mazurskie
30022877421,Maria,Dąbrowski,4967.17,147,Łódzkie
53100881475,Maria,Szymański,2530.0,207,Małopolskie
39030150975,Anna,Sikora,3792.23,82,Opolskie
97070113314,Agnieszka,Sikora,4375.34,178,Lubelskie
52122125468,Zofia,Dąbrowski,2216.05,99,Śląskie
75111412202,Tomasz,Woźniak,4269.09,245,Kujawsko-Pomorskie
48021226559,Michał,Lewandowski,1321.92,251,Zachodniopomorskie
42122370333,Piotr,Kamiński,2285.74,79,Lubuskie
66081331806,Krzysztof,Sikora,1651.52,250,Wielkopolskie
98120853747,Katarzyna,Woźniak,4947.33,205,Lubuskie
69090338417,Krzysztof,Lewandowski,1305.22,134,Małopolskie
32101764844,Agnieszka,Lewandowski,1955.23,84,Podlaskie
02260843380,Zofia,Kowalski,4889.95,232,Lubuskie
81090323626,Tomasz,Nowak,4413.73,222,Lubuskie
72041867971,Zofia,Lewandowski,1005.8,218,Wielkopolskie
77120357475,Agnieszka,Nowak,2951.85,88,Podkarpackie
34111111054,Katarzyna,Kamiński,1132.17,153,Lubuskie
60092355651,Krzysztof,Zieliński,1074.14,162,Łódzkie
29120138352,Piotr,Kamiński,3697.67,241,Warmińsko-Mazurskie
97012068258,Jan,Kowalski,3890.96,294,Podlaskie
83010146344,Zofia,Nowak,3382.07,287,Łódzkie
81122830045,Katarzyna,Kamiński,3444.81,257,Śląskie
66020592613,Tomasz,Szymański,3027.88,254,Lubelskie
76062616581,Krzysztof,Zieliński,2658.18,99,Zachodniopomorskie
51102079409,Agnieszka,Nowak,2436.16,177,Wielkopolskie
48042644057,Agnieszka,Kamiński,4785.27,237,Wielkopolskie
49072129839,Michał,Lewandowski,1236.98,201,Małopolskie
92012321828,Krzysztof,Sikora,2916.93,95,Dolnośląskie
00312552468,Jan,Kamiński,1369.69,152,Dolnośląskie
76012250331,Anna,Kowalski,4585.89,247,Kujawsko-Pomorskie
02280792259,Michał,Szymański,1603.08,101,Mazowieckie
96071588013,Jan,Dąbrowski,2480.73,252,Podlaskie
83032653226,Agnieszka,Sikora,2343.4,192,Lubelskie
32102184441,Katarzyna,Nowak,4084.86,232,Zachodniopomorskie
96042740822,Katarzyna,Kamiński,2310.58,98,Śląskie
45062720482,Zofia,Zieliński,4030.98,254,Wielkopolskie
84121318037,Anna,Lewandowski,4971.81,197,Mazowieckie
85080875236,Agnieszka,Wiśniewski,3978.57,81,Podkarpackie
56051538416,Tomasz,Dąbrowski,2067.2,181,Mazowieckie
44041691267,Tomasz,Kamiński,1120.63,240,Zachodniopomorskie
78081423843,Maria,Wiśniewski,3151.71,139,Kujawsko-Pomorskie
96071937220,Katarzyna,Dąbrowski,2933.47,169,Warmińsko-Mazurskie
87122192680,Krzysztof,Woźniak,4886.34,291,Mazowieckie
80100515336,Michał,Dąbrowski,3111.53,219,Małopolskie
33052338283,Jan,Woźniak,1827.12,220,Zachodniopomorskie
04242573357,Piotr,Zieliński,3704.06,235,Świętokrzyskie
46042866048,Michał,Lewandowski,3087.0,88,Wielkopolskie
82122493625,Anna,Wiśniewski,1615.02,136,Wielkopolskie
70010472302,Agnieszka,Zieliński,3490.29,223,Podlaskie
90011368039,Krzysztof,Kowalski,4744.1,185,Mazowieckie
84070957668,Krzysztof,Dąbrowski,4824.28,178,Mazowieckie
30020122257,Anna,Kowalski,1990.85,125,Małopolskie
39092844832,Agnieszka,Dąbrowski,2661.61,105,Warmińsko-Mazurskie
35082823485,Jan,Kowalski,1100.11,282,Mazowieckie
78102083687,Krzysztof,Kamiński,3209.78,234,Małopolskie
63030794305,Michał,Zieliński,3216.73,115,Kujawsko-Pomorskie
03221283054,Zofia,Zieliński,3336.15,216,Łódzkie
85071546495,Krzysztof,Woźniak,3992.96,170,Lubuskie
06312230386,Maria,Sikora,1096.75,262,Świętokrzyskie
60112431745,Katarzyna,Dąbrowski,4835.56,299,Opolskie
95021494488,Zofia,Nowak,1746.86,272,Świętokrzyskie
56050364180,Krzysztof,Szymański,1564.24,299,Wielkopolskie
06271482251,Jan,Kamiński,4043.52,151,Warmińsko-Mazurskie
67121822872,Krzysztof,Dąbrowski,4627.15,93,Podkarpackie
31070991187,Anna,Sikora,4807.49,54,Lubuskie
37112773803,Zofia,Sikora,4803.97,247,Pomorskie
49092439644,Jan,Zieliński,1224.96,293,Śląskie
62082689221,Maria,Dąbrowski,1740.58,142,Warmińsko-Mazurskie
81031389227,Jan,Kowalski,2981.53,189,Podlaskie
35051817545,Piotr,Dąbrowski,3047.44,232,Podkarpackie
74061249551,Anna,Lewandowski,3289.24,209,Lubelskie
92040650198,Tomasz,Wiśniewski,1808.05,291,Dolnośląskie
34041049399,Krzysztof,Zieliński,1332.56,209,Zachodniopomorskie
67102836487,Agnieszka,Szymański,3664.5,238,Kujawsko-Pomorskie
99112195777,Anna,Kamiński,4205.0,273,Zachodniopomorskie
75072112142,Tomasz,Lewandowski,2625.0,143,Kujawsko-Pomorskie
92122044851,Michał,Lewandowski,1400.32,78,Łódzkie
63031894899,Maria,Kowalski,4714.56,51,Pomorskie
65012082424,Michał,Woźniak,3992.84,261,Kujawsko-Pomorskie
67050748601,Agnieszka,Sikora,1154.08,91,Lubuskie
47050724436,Zofia,Lewandowski,1391.13,79,Pomorskie
87070359102,Maria,Szymański,4730.36,178,Lubelskie
85041185907,Jan,Nowak,3611.55,79,Podlaskie
45010678195,Michał,Lewandowski,4829.21,250,Podkarpackie
54112760729,Katarzyna,Sikora,4866.66,254,Łódzkie
92092274896,Zofia,Wiśniewski,4451.24,109,Śląskie
36061327176,Maria,Lewandowski,1404.16,118,Śląskie
34021085968,Anna,Zieliński,4586.44,82,Pomorskie
83111814597,Jan,Nowak,1382.9,222,Warmińsko-Mazurskie
84032150867,Piotr,Nowak,4424.95,293,Łódzkie
46030559215,Agnieszka,Sikora,1814.36,116,Lubuskie
33111670158,Michał,Wiśniewski,1964.4,194,Lubelskie
82100947490,Agnieszka,Zieliński,1391.99,61,Wielkopolskie
04211464080,Tomasz,Sikora,2991.71,166,Wielkopolskie
60091658472,Maria,Szymański,1019.29,288,Lubuskie
30100633950,Agnieszka,Dąbrowski,3606.02,152,Pomorskie
45081498155,Agnieszka,Wiśniewski,2128.45,142,Pomorskie
99062826235,Krzysztof,Sikora,2623.24,94,Pomorskie
62040861250,Jan,Szymański,3354.03,193,Świętokrzyskie
64112720962,Anna,Woźniak,4571.28,115,Mazowieckie
36050392080,Agnieszka,Szymański,4218.51,274,Podkarpackie
75111767708,Tomasz,Sikora,2058.92,76,Małopolskie
81020636565,Katarzyna,Lewandowski,3730.72,225,Dolnośląskie
84050966187,Maria,Zieliński,1385.93,160,Śląskie
85070879772,Michał,Kowalski,4272.55,232,Podkarpackie
73010920417,Tomasz,Woźniak,4795.34,190,Lubelskie
79071998390,Anna,Zieliński,2274.73,289,Świętokrzyskie
69101785731,Krzysztof,Nowak,1863.54,229,Wielkopolskie
81082547542,Katarzyna,Nowak,2193.58,78,Łódzkie
64090940389,Maria,Szymański,4962.5,56,Lubuskie
82112477349,Piotr,Zieliński,3542.41,238,Dolnośląskie
04271324971,Zofia,Wiśniewski,4869.24,300,Pomorskie
01291538607,Tomasz,Szymański,4765.01,274,Zachodniopomorskie
43030832397,Michał,Sikora,3790.79,245,Pomorskie
71111375895,Maria,Sikora,1105.92,215,Śląskie
70030795410,Katarzyna,Szymański,2804.38,134,Świętokrzyskie
70091452228,Agnieszka,Zieliński,1411.64,238,Podlaskie
46051241559,Agnieszka,Dąbrowski,3120.25,158,Wielkopolskie
79121784908,Jan,Dąbrowski,1649.1,54,Mazowieckie
76081813059,Michał,Wiśniewski,2952.84,107,Podkarpackie
92061367518,Jan,Kamiński,2186.55,59,Kujawsko-Pomorskie
46071118217,Katarzyna,Wiśniewski,2435.49,281,Zachodniopomorskie
44032851700,Jan,Zieliński,4451.47,142,Dolnośląskie
66052719598,Krzysztof,Kowalski,2817.55,102,Podkarpackie
61020327687,Katarzyna,Wiśniewski,1634.78,116,Lubelskie
95040146197,Anna,Kowalski,3911.66,206,Mazowieckie
67012349639,Zofia,Zieliński,3404.0,293,Lubelskie
86052465800,Piotr,Dąbrowski,4766.27,228,Podlaskie
72072690292,Agnieszka,Lewandowski,2789.07,258,Śląskie
40061685101,Michał,Zieliński,2876.65,135,Warmińsko-Mazurskie
02282369790,Piotr,Wiśniewski,2402.5,121,Podkarpackie
86062431860,Katarzyna,Szymański,3967.88,135,Podkarpackie
50032372642,Piotr,Woźniak,3856.43,235,Dolnośląskie
97062737184,Michał,Zieliński,4951.48,134,Śląskie
76022442441,Anna,Nowak,2726.52,297,Podlaskie
63011479799,Katarzyna,Sikora,3594.32,293,Podkarpackie
55012437409,Krzysztof,Kamiński,4557.88,148,Kujawsko-Pomorskie
33091946212,Maria,Zieliński,4879.76,192,Lubelskie
02252010891,Michał,Kamiński,3341.26,76,Podkarpackie
43111734163,Jan,Zieliński,2767.62,239,Zachodniopomorskie
66052099517,Maria,Wiśniewski,3820.12,253,Wielkopolskie
56031347627,Maria,Kowalski,2292.66,195,Świętokrzyskie
81032710279,Zofia,Kamiński,3372.38,117,Lubuskie
53082840826,Tomasz,Kowalski,2703.36,163,Lubuskie
73022781053,Michał,Woźniak,3048.71,94,Zachodniopomorskie
63082316476,Michał,Wiśniewski,2604.49,177,Lubelskie
00222662237,Tomasz,Lewandowski,3342.9,65,Śląskie
83020864225,Anna,Kamiński,1030.54,61,Łódzkie
97011759560,Michał,Kowalski,4290.7,297,Małopolskie
36011172146,Jan,Woźniak,4591.46,297,Świętokrzyskie
53031227425,Jan,Kowalski,4912.22,104,Opolskie
35030439940,Piotr,Woźniak,2643.38,121,Śląskie
53091175618,Krzysztof,Nowak,4233.01,191,Mazowieckie
74120547314,Agnieszka,Sikora,3660.55,217,Podkarpackie
43072132406,Zofia,Dąbrowski,2081.93,287,Podlaskie
88122860548,Krzysztof,Szymański,3611.24,153,Śląskie
77090784121,Michał,Zieliński,3266.29,283,Małopolskie
31051938480,Anna,Zieliński,1356.52,201,Wielkopolskie
03322279547,Anna,Dąbrowski,2012.23,172,Śląskie
50121131983,Jan,Kowalski,1251.94,53,Opolskie
42120935972,Agnieszka,Sikora,1957.94,117,Opolskie
99021534959,Agnieszka,Wiśniewski,3612.2,112,Kujawsko-Pomorskie
87020713275,Michał,Kowalski,3494.11,68,Łódzkie
36072223755,Piotr,Zieliński,2209.37,256,Podkarpackie
50020624009,Anna,Nowak,2607.93,167,Świętokrzyskie
99062373003,Anna,Sikora,1445.48,265,Kujawsko-Pomorskie
72020536788,Piotr,Kamiński,1399.6,213,Małopolskie
79092456934,Zofia,Wiśniewski,4337.67,136,Podkarpackie
99040578378,Anna,Sikora,1325.78,138,Małopolskie
46011421409,Agnieszka,Dąbrowski,4411.56,142,Wielkopolskie
02270472145,Michał,Lewandowski,3560.14,221,Zachodniopomorskie
89082458187,Agnieszka,Szymański,2244.81,299,Wielkopolskie
05310837168,Zofia,Szymański,2426.72,91,Śląskie
60030398607,Zofia,Zieliński,2200.53,70,Śląskie
73112121307,Jan,Dąbrowski,1691.31,160,Podkarpackie
95061188970,Katarzyna,Sikora,1811.82,106,Świętokrzyskie
78061680598,Zofia,Lewandowski,1210.16,183,Małopolskie
36031637849,Tomasz,Kowalski,1871.98,113,Warmińsko-Mazurskie
95120883332,Zofia,Lewandowski,2374.85,63,Lubelskie
87010344009,Michał,Zieliński,1579.14,255,Zachodniopomorskie
48061829343,Maria,Kowalski,3618.48,164,Śląskie
44071370873,Jan,Kowalski,1557.38,172,Warmińsko-Mazurskie
78051018851,Agnieszka,Nowak,4024.57,230,Dolnośląskie
03312415364,Tomasz,Dąbrowski,2685.98,287,Warmińsko-Mazurskie
87031657823,Krzysztof,Woźniak,2777.3,143,Łódzkie
59090884162,Zofia,Woźniak,4857.84,110,Podkarpackie
82060562564,Anna,Lewandowski,2890.81,106,Mazowieckie
48040656368,Agnieszka,Wiśniewski,2209.54,219,Warmińsko-Mazurskie
37062052069,Anna,Dąbrowski,4703.86,171,Pomorskie
41011736939,Jan,Sikora,3542.54,81,Zachodniopomorskie
93051712536,Michał,Wiśniewski,3284.63,128,Wielkopolskie
91071787585,Agnieszka,Sikora,4834.97,79,Mazowieckie
73052321289,Anna,Wiśniewski,4202.85,175,Podlaskie
64121555308,Anna,Szymański,2131.83,200,Opolskie
51062434915,Maria,Woźniak,2696.21,181,Śląskie
71070554346,Michał,Woźniak,3919.1,196,Lubuskie
92041916888,Maria,Zieliński,3492.94,186,Podkarpackie
55100920750,Katarzyna,Lewandowski,2546.11,86,Śląskie
72092081153,Jan,Sikora,4798.25,83,Pomorskie
06252491229,Anna,Wiśniewski,1183.25,201,Kujawsko-Pomorskie
83122138253,Piotr,Kowalski,2309.49,121,Lubuskie
79120761542,Anna,Kamiński,4472.02,141,Wielkopolskie
84070179189,Maria,Sikora,4581.13,297,Zachodniopomorskie
52090333032,Maria,Sikora,2511.72,238,Śląskie
04281424771,Agnieszka,Nowak,4937.47,203,Świętokrzyskie
72120519733,Michał,Dąbrowski,2454.57,229,Warmińsko-Mazurskie
45072527158,Anna,Woźniak,4795.31,89,Wielkopolskie
48032680856,Agnieszka,Woźniak,1465.34,213,Warmińsko-Mazurskie
97092338425,Piotr,Sikora,4068.85,152,Dolnośląskie
01321342798,Krzysztof,Woźniak,3377.76,175,Łódzkie
59101831921,Anna,Kamiński,4946.2,130,Lubelskie
71102512223,Jan,Wiśniewski,4285.83,172,Śląskie
50081440729,Krzysztof,Woźniak,3308.77,168,Wielkopolskie
66070350436,Zofia,Nowak,3167.75,160,Lubelskie
96112234910,Katarzyna,Szymański,3284.76,174,Łódzkie
94051662449,Michał,Lewandowski,3148.39,238,Podlaskie
42031134361,Tomasz,Woźniak,1402.99,210,Lubelskie
99030411511,Tomasz,Dąbrowski,2957.53,289,Warmińsko-Mazurskie
61100115849,Michał,Dąbrowski,4782.57,76,Pomorskie
33052678330,Krzysztof,Sikora,2700.35,140,Wielkopolskie
93030947793,Michał,Woźniak,1311.23,289,Wielkopolskie
57101010948,Jan,Wiśniewski,4843.25,209,Lubelskie
33082676478,Michał,Nowak,3885.65,248,Opolskie
41122073239,Zofia,Nowak,2206.68,140,Zachodniopomorskie
52122593137,Tomasz,Lewandowski,2200.22,219,Wielkopolskie
49110857797,Jan,Lewandowski,4479.71,247,Podkarpackie
95062589640,Maria,Nowak,2955.58,153,Łódzkie
92010719779,Katarzyna,Woźniak,2888.08,55,Małopolskie
01241589332,Michał,Nowak,1581.46,178,Świętokrzyskie
79021043149,Krzysztof,Dąbrowski,4975.63,266,Zachodniopomorskie
94031679904,Anna,Woźniak,4039.4,145,Mazowieckie
58040527478,Maria,Sikora,4136.19,289,Małopolskie
50010759726,Katarzyna,Kamiński,1980.43,275,Kujawsko-Pomorskie
39101473455,Katarzyna,Zieliński,3243.84,177,Małopolskie
43042496222,Jan,Wiśniewski,3126.21,259,Dolnośląskie
83110950401,Anna,Sikora,1855.69,198,Podlaskie
91012469262,Zofia,Sikora,3225.72,95,Lubuskie
05211539387,Katarzyna,Dąbrowski,2298.46,100,Zachodniopomorskie
88081588378,Jan,Kowalski,2979.18,68,Podkarpackie
35111120961,Piotr,Woźniak,2535.8,85,Kujawsko-Pomorskie
83071446395,Anna,Woźniak,1618.4,125,Świętokrzyskie
05271655825,Anna,Zieliński,2087.94,127,Małopolskie
60052199987,Agnieszka,Woźniak,1662.3,211,Pomorskie
29060152421,Michał,Sikora,3935.78,273,Lubuskie
00271048651,Piotr,Lewandowski,4733.65,169,Wielkopolskie
73010173280,Tomasz,Wiśniewski,2129.16,156,Mazowieckie
01232756318,Tomasz,Zieliński,1985.35,176,Małopolskie
43100347307,Jan,Lewandowski,4062.3,232,Podlaskie
48050219416,Piotr,Woźniak,1922.65,204,Lubuskie
45021248037,Zofia,Dąbrowski,2197.37,91,Śląskie
73092128392,Tomasz,Zieliński,4820.69,121,Pomorskie
83021878269,Maria,Zieliński,2374.28,230,Łódzkie
93051461164,Anna,Sikora,1310.39,139,Opolskie
99080288657,Zofia,Sikora,2950.77,88,Śląskie
59061883310,Maria,Woźniak,3118.56,291,Zachodniopomorskie
65102397203,Anna,Dąbrowski,1942.94,134,Świętokrzyskie
97052311039,Krzysztof,Nowak,3499.49,174,Lubelskie
70082673500,Katarzyna,Woźniak,3188.97,159,Wielkopolskie
87072712253,Piotr,Wiśniewski,4035.7,227,Mazowieckie
44062554385,Zofia,Lewandowski,2609.24,119,Podkarpackie
